LIMITBAL,AGE,PAY0,PAY1,PAY2,PAY3,PAY4,PAYMENT
330000,25,0,-1,0,0,0,0
50000,25,0,0,0,0,0,1
110000,24,0,0,0,0,0,0
50000,24,0,0,0,0,0,0
90000,24,0,0,-2,-2,-2,0
130000,26,0,0,0,2,2,0
150000,26,0,0,0,0,0,0
140000,27,-1,-1,-2,-2,-2,0
150000,24,0,0,0,0,0,0
50000,26,2,0,0,0,-1,1
40000,26,0,0,0,0,-1,1
170000,27,0,0,0,0,0,0
60000,24,-1,2,-1,0,0,0
200000,25,-2,-2,-2,-2,-2,0
80000,25,1,-1,0,0,0,0
100000,25,0,0,0,0,2,0
170000,25,0,0,0,0,0,0
140000,26,0,0,0,0,0,0
90000,26,0,0,0,0,0,0
70000,26,0,0,0,0,0,0
120000,26,0,0,0,0,0,0
60000,26,0,0,0,0,0,0
150000,26,0,0,0,0,0,0
50000,24,0,0,0,0,0,0
80000,26,0,0,0,0,0,0
310000,27,0,0,0,0,0,0
50000,23,0,0,0,0,0,0
20000,23,0,0,2,0,0,1
80000,24,0,0,0,2,0,1
180000,25,-1,-1,-2,-2,-2,0
50000,23,0,0,0,0,0,0
70000,22,0,0,0,0,0,1
20000,25,0,0,3,2,0,0
60000,24,2,2,0,0,0,1
30000,25,2,2,2,0,0,0
20000,24,2,0,0,0,0,1
280000,25,0,0,0,0,0,0
30000,25,-2,-2,-1,0,0,0
40000,26,2,2,2,2,2,1
130000,25,0,0,0,0,0,0
90000,25,0,0,0,0,0,0
260000,25,0,-1,-1,0,0,0
100000,26,-1,-1,-1,-1,-1,1
50000,24,0,0,0,0,0,1
190000,24,0,0,0,0,-1,0
70000,22,0,0,0,2,0,0
50000,26,0,0,0,0,0,0
40000,26,0,0,2,0,0,0
200000,26,0,0,0,0,0,0
100000,26,1,-2,-2,-2,-2,0
220000,26,-1,-1,-1,-1,-1,0
200000,27,-1,-1,-1,-1,-1,0
50000,27,2,2,-2,-1,-1,0
360000,27,-2,-2,-2,-2,-2,0
170000,25,0,0,0,-1,0,0
250000,26,0,0,0,0,0,0
80000,26,2,2,2,0,0,0
110000,23,0,0,0,0,0,0
20000,23,0,0,-1,0,0,0
20000,25,2,2,2,2,0,1
60000,24,0,0,0,0,0,0
170000,24,0,0,0,0,0,0
150000,24,0,0,0,0,-1,0
210000,24,-2,-2,-2,-1,-1,0
230000,25,0,0,-1,0,-1,0
160000,25,-1,-1,-1,-1,0,0
150000,25,0,0,0,0,0,0
210000,26,-1,-1,-1,-1,-1,0
300000,28,-1,-1,-1,-2,-2,0
340000,27,-1,-1,-1,-1,0,0
150000,24,-2,-2,-2,-2,-2,1
50000,25,0,0,-1,0,-1,0
160000,27,-2,-2,-2,-2,-2,1
50000,25,0,0,2,0,0,1
70000,25,1,2,0,0,0,1
120000,25,0,0,0,0,0,0
200000,25,-2,-2,-2,-2,-2,0
50000,25,0,0,2,0,0,0
310000,26,0,0,0,0,0,0
50000,24,0,0,0,0,0,0
300000,24,-1,-1,-1,-1,-1,0
160000,25,0,0,0,0,0,0
90000,25,0,0,0,0,0,0
160000,25,0,0,0,0,0,0
500000,25,-1,0,0,0,0,0
390000,26,-2,-2,-2,-2,-2,0
320000,26,0,0,0,0,0,0
50000,26,-2,-2,-2,-2,-2,0
200000,27,1,-1,-1,-1,-1,0
90000,27,0,0,-1,-1,-2,0
360000,27,0,0,-1,-1,-1,0
180000,27,-1,-1,-1,-1,-1,0
60000,24,-1,0,-1,0,0,0
250000,24,-2,-2,-1,0,0,1
20000,25,0,-1,-1,-2,-2,0
10000,24,0,0,0,0,0,0
110000,24,0,0,2,2,0,0
150000,25,-1,-1,-1,-1,0,0
160000,25,0,0,0,0,-1,0
30000,25,1,2,0,0,2,0
30000,24,1,2,2,2,0,0
280000,26,-2,-2,-2,-2,-2,0
120000,28,1,-1,2,2,-1,0
360000,27,0,0,0,0,0,0
80000,27,0,0,0,0,0,0
310000,27,0,0,0,0,0,0
80000,27,-2,-2,-2,-2,-2,0
180000,28,0,0,0,0,0,0
130000,26,-1,-1,-1,-1,-1,0
70000,24,0,0,0,0,0,0
400000,24,0,0,-1,-1,-1,0
20000,22,1,2,0,0,0,1
30000,23,0,0,-2,-2,-2,0
80000,25,1,-1,-1,-1,-2,0
150000,26,0,0,0,0,0,0
20000,24,-1,-1,-1,-1,-1,0
20000,25,-1,-1,-1,-1,-1,0
150000,26,-1,-1,-1,-1,-1,0
60000,27,0,0,0,0,0,0
320000,27,0,0,0,0,0,0
80000,27,-1,-1,-1,-1,-1,0
130000,25,0,0,0,0,-2,0
400000,24,0,0,0,0,0,0
20000,25,0,0,0,0,0,0
60000,24,-1,-1,-1,-1,-1,0
80000,24,0,0,0,0,0,0
50000,24,0,0,2,0,0,1
20000,25,0,0,0,0,0,0
100000,25,0,0,0,0,0,0
80000,25,3,2,2,2,2,1
140000,25,-1,0,0,0,0,1
110000,25,0,0,0,0,0,0
350000,27,0,0,0,0,0,0
60000,27,1,-2,-2,-2,-1,0
50000,24,2,0,0,0,0,1
210000,26,0,0,0,2,0,0
50000,25,0,0,0,0,0,0
80000,25,0,0,0,0,0,0
30000,26,2,0,0,2,0,1
150000,26,0,0,0,0,0,0
20000,26,-2,-2,-2,-2,-2,0
270000,26,1,-2,-1,-1,-2,0
50000,27,2,2,2,2,2,1
380000,27,0,0,0,0,-2,0
60000,28,0,0,0,0,0,0
50000,26,1,2,2,2,2,1
120000,26,-1,-1,-1,-1,-2,0
260000,26,-1,-1,2,0,0,0
190000,26,1,4,3,2,2,0
50000,26,0,0,0,0,0,0
80000,26,0,0,-2,-1,-1,0
110000,26,-1,-1,-1,-1,-1,1
50000,26,0,0,0,0,0,0
150000,27,-2,-2,-2,-2,-2,0
50000,27,-1,2,-1,-1,0,1
80000,25,0,0,0,0,0,0
20000,24,0,0,0,0,0,0
200000,24,0,0,0,0,0,0
80000,25,-1,-1,2,-1,-1,0
70000,25,0,0,2,2,2,1
280000,26,0,0,0,0,0,0
160000,26,0,0,0,0,-2,0
90000,26,0,0,0,2,0,0
200000,27,-1,-1,-1,2,2,0
150000,28,1,-1,-1,-2,-2,0
80000,27,0,0,0,2,0,0
390000,28,0,0,0,0,0,0
190000,28,0,0,0,0,0,0
240000,28,-2,-2,-2,-2,-2,0
200000,29,-1,0,-1,-1,0,0
130000,29,-2,-2,-2,-2,-2,0
100000,29,0,0,0,0,0,0
190000,29,-1,-1,-1,-1,0,0
90000,29,0,0,0,0,0,0
20000,27,0,0,0,2,0,1
90000,26,1,2,2,2,2,0
90000,26,1,2,2,2,2,0
80000,27,1,2,2,2,2,0
40000,28,2,2,3,2,2,0
50000,22,0,0,2,0,0,0
150000,25,0,0,0,2,0,0
200000,27,-2,-2,-2,-2,-2,0
20000,27,0,0,0,-1,0,0
160000,27,0,0,0,0,0,0
80000,28,0,0,0,0,0,0
30000,22,0,0,0,0,0,0
50000,23,-1,-1,-2,-2,-2,0
310000,25,0,0,0,0,0,0
50000,26,0,0,0,0,0,1
200000,26,-1,-1,-1,-1,-1,0
20000,22,0,0,0,0,0,1
30000,22,-2,-2,-2,-2,-2,0
20000,23,-1,-1,-1,-1,-1,1
50000,22,0,0,0,0,0,0
230000,28,0,0,-1,-1,-1,0
130000,29,-1,-1,-1,-1,-1,0
500000,29,-1,0,0,0,0,0
200000,29,0,0,0,0,0,0
110000,29,-2,-2,-2,-2,-2,0
230000,30,1,2,2,2,0,0
80000,30,-1,-1,-1,-2,-1,0
20000,27,-1,-1,-2,-2,-2,1
120000,27,0,0,0,0,0,1
200000,27,1,-2,-2,-2,-1,0
70000,28,0,0,0,2,0,0
230000,28,0,0,0,0,0,0
60000,28,1,2,2,0,0,0
60000,28,2,2,2,2,2,0
360000,28,-2,2,0,-1,-1,1
100000,25,0,0,0,0,0,0
240000,25,1,-1,-1,-1,-1,0
130000,25,2,2,-2,-2,-2,0
130000,25,-1,2,2,-2,-1,1
50000,25,0,0,0,0,0,0
150000,26,2,2,2,2,2,1
300000,28,-2,-2,-2,-2,-2,1
200000,28,-1,-1,-1,-1,-1,0
320000,28,-2,-2,-2,-2,-2,0
160000,27,1,-2,-2,-2,-2,0
210000,26,0,0,0,0,0,0
70000,25,0,0,2,2,2,1
250000,25,0,0,0,0,0,0
130000,27,0,0,0,-1,0,0
30000,27,0,0,2,2,2,0
210000,27,0,0,0,0,0,0
170000,27,2,0,0,0,0,1
100000,28,2,2,0,0,2,0
50000,28,1,2,0,0,0,0
130000,27,0,0,0,-2,-2,0
30000,26,0,0,0,0,0,1
130000,30,0,0,0,2,0,0
70000,26,0,0,0,0,0,0
210000,26,0,0,0,0,0,0
170000,25,0,0,0,0,0,0
420000,28,0,0,-1,0,0,0
80000,26,0,0,0,0,0,0
150000,26,-2,-2,-2,-2,-2,0
200000,26,-1,0,0,0,0,0
70000,26,2,2,0,0,2,1
90000,26,2,2,2,0,0,1
130000,27,2,2,0,0,2,0
360000,28,-1,-1,-1,0,0,0
260000,28,0,0,0,0,0,0
160000,28,0,0,0,0,-1,0
20000,28,-1,-1,0,0,0,0
140000,28,2,2,2,2,2,1
200000,29,-1,-1,-1,-1,-2,0
200000,29,0,0,0,0,0,0
120000,28,0,0,0,0,0,0
210000,29,0,0,0,0,0,0
50000,23,0,0,0,0,0,1
80000,23,1,2,2,0,0,1
60000,23,-1,0,0,0,0,0
50000,24,0,0,0,0,0,0
50000,25,0,0,0,2,2,0
70000,25,1,2,2,2,2,0
80000,25,1,2,0,0,0,1
50000,25,0,0,0,-1,-1,1
30000,25,-1,2,-1,0,0,1
300000,26,-2,-2,-2,-2,-2,0
240000,26,-1,-1,-1,-1,-1,0
140000,26,0,0,-2,-2,-1,0
30000,27,0,0,0,0,0,0
70000,29,0,0,0,0,0,0
220000,29,0,0,0,0,0,0
230000,29,0,0,0,0,0,0
20000,29,0,0,0,0,0,0
130000,25,1,2,2,2,2,0
60000,26,2,2,2,2,2,1
200000,26,0,0,0,0,0,0
310000,26,0,0,0,0,0,0
240000,26,0,0,0,0,0,0
200000,26,-1,-1,-1,-2,-2,0
440000,27,0,0,0,0,0,0
180000,27,0,0,0,0,-1,0
300000,29,-2,-1,-1,0,0,0
160000,30,0,0,2,-1,0,0
160000,30,1,2,2,2,2,0
230000,30,-1,2,-1,0,0,0
160000,30,2,0,0,0,0,1
200000,28,-1,-1,2,-1,-1,0
240000,29,0,0,0,0,0,0
420000,29,0,0,0,-2,-2,0
210000,30,-1,-1,-1,-1,-1,0
220000,28,0,0,0,0,0,0
200000,28,-1,-1,-1,-1,-1,0
230000,28,1,-2,-1,2,-1,0
250000,28,0,0,0,-1,-1,0
80000,28,0,0,0,0,0,0
80000,26,0,0,0,0,-1,0
50000,26,-1,2,0,0,0,1
20000,26,-1,-1,-1,-1,-1,1
60000,27,0,0,0,0,0,1
50000,27,2,2,2,2,0,1
310000,28,0,0,0,0,0,0
140000,29,0,0,0,0,0,0
220000,27,0,0,0,0,0,0
130000,27,1,-2,-2,-2,-2,0
300000,29,-1,-1,-1,-1,-1,0
140000,28,-1,-1,-1,-1,0,0
400000,29,-1,-1,-2,-2,-2,0
200000,30,1,2,2,2,-1,0
150000,29,-1,-1,-2,-1,-1,0
420000,27,0,0,0,0,0,0
230000,26,-1,-1,0,0,0,0
210000,27,0,0,0,0,0,0
120000,27,-1,-1,-1,-1,-1,0
50000,28,0,0,0,0,0,0
200000,28,0,0,0,0,0,0
180000,28,0,0,0,-1,-1,0
30000,28,0,0,0,0,0,0
110000,29,2,0,0,0,0,1
50000,29,0,0,0,0,0,0
120000,29,1,2,0,0,0,0
230000,29,0,0,0,0,0,0
80000,29,-2,-2,-1,2,2,1
320000,29,-2,-2,-2,-2,-2,0
50000,29,0,0,0,0,0,0
110000,29,0,0,0,0,0,0
150000,25,1,-2,-1,2,-1,0
30000,26,-1,-1,-1,-1,-1,0
80000,26,0,0,0,0,0,0
150000,26,0,0,0,0,0,0
270000,26,0,0,0,0,0,0
160000,26,0,0,0,0,0,0
150000,29,0,0,-1,-1,-1,0
170000,31,1,-2,-2,-2,-1,0
70000,31,0,0,0,0,0,0
210000,31,0,0,0,0,0,0
50000,30,0,0,0,0,0,0
70000,27,-1,2,-1,-1,-1,0
180000,28,1,-1,-1,-1,-1,0
260000,27,-1,-1,-1,-1,-1,1
50000,27,0,0,0,0,0,0
140000,27,0,0,0,0,0,0
100000,30,0,0,0,0,0,1
420000,29,0,0,0,0,-1,0
300000,30,1,-1,0,0,0,0
30000,25,0,0,0,0,0,1
150000,26,1,-2,-2,-2,-1,0
180000,26,0,0,0,0,-1,0
330000,26,2,0,0,0,0,1
360000,26,-1,-1,-1,-1,-2,0
210000,27,-2,-1,0,0,0,1
90000,27,0,0,0,0,0,0
250000,28,2,0,0,0,2,1
80000,24,1,2,2,3,2,0
290000,27,0,0,0,0,0,0
280000,29,0,0,0,0,0,0
340000,29,-1,0,0,0,0,0
120000,29,0,0,0,0,0,0
110000,31,0,0,-1,-1,-1,0
30000,22,0,0,0,0,0,0
70000,24,0,0,0,0,0,0
20000,24,-1,-1,-2,-1,-1,0
80000,25,0,0,0,0,0,0
120000,25,2,0,0,2,0,1
500000,26,0,0,0,0,0,0
320000,27,0,0,2,0,0,0
150000,27,-1,-1,-1,-1,-2,0
190000,27,2,2,2,2,0,1
130000,29,1,-2,-2,-2,-2,0
70000,34,0,0,0,0,0,0
350000,30,-2,-2,-2,-2,-2,0
210000,27,0,0,0,0,0,1
120000,27,0,0,0,0,0,1
130000,28,0,0,0,0,0,0
170000,27,0,0,0,0,0,0
100000,30,1,-2,-2,-2,-2,0
200000,28,0,0,0,0,0,0
270000,28,-1,-1,-1,-1,0,0
30000,30,1,5,4,3,2,1
160000,24,0,0,0,0,0,0
80000,26,0,0,0,2,0,0
310000,26,0,0,0,0,0,0
20000,23,0,0,0,0,0,0
80000,27,0,0,0,0,0,1
180000,28,-1,-1,2,0,0,0
80000,29,0,0,0,0,0,0
140000,28,0,0,0,0,0,0
150000,26,0,0,0,0,0,0
100000,27,0,0,2,0,0,0
50000,27,1,-1,-1,-1,0,1
200000,28,0,0,0,0,0,0
130000,28,2,0,0,0,0,0
150000,29,2,2,-2,-2,-2,0
170000,30,0,0,0,0,0,0
180000,28,8,7,6,5,4,1
320000,28,1,2,2,0,0,1
50000,28,-1,2,2,2,0,0
50000,27,0,0,0,0,0,0
80000,27,0,0,-1,0,0,0
100000,27,1,-1,-1,-1,-1,0
80000,23,0,0,0,0,0,0
120000,26,1,2,2,0,0,0
230000,31,-2,-2,-2,-2,-2,0
60000,31,-1,-1,-1,-1,-1,1
220000,30,0,0,0,0,0,0
80000,30,0,0,0,0,0,0
300000,28,1,-2,-2,-2,-2,0
400000,30,-2,-2,-1,-1,0,0
50000,31,0,0,0,0,0,0
200000,30,-1,-1,-1,-1,-1,0
120000,32,1,-2,-2,-2,-2,0
360000,31,0,0,0,0,0,0
220000,30,0,0,0,0,0,0
280000,31,0,0,0,0,0,0
500000,31,-2,-2,-2,-2,-2,0
240000,31,0,0,0,0,0,0
310000,30,0,0,0,0,0,0
200000,28,1,2,0,0,0,1
260000,28,-1,0,0,0,0,0
200000,28,1,2,2,2,2,1
180000,27,-2,-2,-2,-2,-2,0
270000,27,0,0,0,2,0,0
30000,28,-1,-1,-2,-2,-2,0
180000,28,-1,-1,-1,-1,-1,0
340000,29,0,0,0,-1,0,0
140000,28,0,0,-1,0,0,1
180000,28,1,2,2,2,0,1
150000,27,0,0,0,2,0,0
110000,27,0,0,0,0,0,0
50000,28,-1,-1,-1,2,-1,0
140000,28,-1,-1,-1,-1,-1,0
360000,28,-1,-1,-1,-1,0,0
280000,29,-2,-2,-2,-2,-2,0
310000,28,0,0,0,-1,-1,0
290000,28,0,0,0,-1,-1,0
210000,28,-1,-1,-1,-1,-1,0
210000,29,-1,-1,-1,-1,-1,0
110000,29,3,2,2,4,4,1
50000,28,0,0,0,0,0,0
280000,28,-1,-1,-1,-1,-1,0
50000,28,1,3,3,2,2,1
120000,28,1,2,0,0,0,1
80000,28,1,-2,-1,-1,-1,0
50000,29,0,-1,0,-1,-1,0
60000,28,2,0,0,0,0,1
190000,28,2,2,2,2,2,1
150000,28,2,0,0,0,0,1
170000,28,0,0,-2,-2,-2,0
150000,28,0,0,0,0,0,0
390000,28,0,0,0,-2,-2,0
70000,29,0,0,0,0,0,0
120000,29,0,0,0,0,0,0
30000,29,2,2,2,2,2,0
200000,26,0,0,0,0,0,0
300000,28,2,0,0,0,0,1
90000,29,2,2,2,0,0,1
200000,30,-2,-2,-2,-2,-2,0
210000,31,-1,-1,-1,-1,-1,0
230000,31,0,0,-2,-1,0,0
200000,31,1,-2,-2,-1,-1,0
420000,32,0,0,0,0,0,0
60000,28,1,2,2,0,0,0
50000,34,0,0,0,2,0,0
60000,28,1,2,2,2,2,0
210000,28,-1,-1,0,0,0,0
50000,28,0,0,0,2,2,0
390000,28,0,0,0,0,0,1
150000,28,1,-1,-1,-1,-1,0
200000,30,0,0,0,0,0,0
150000,31,-1,-1,-2,-2,-2,0
470000,30,0,0,0,0,0,0
200000,30,0,0,0,2,0,0
160000,31,-1,-1,-2,-1,0,0
220000,30,1,2,0,0,0,1
290000,32,1,2,0,0,0,0
50000,32,-1,-1,2,-1,0,0
290000,32,0,0,0,0,0,0
30000,23,1,2,0,0,0,1
40000,23,2,3,2,2,2,1
70000,26,0,0,0,0,0,0
100000,23,0,0,-1,-1,-1,0
20000,23,0,0,0,0,0,0
50000,23,0,0,0,0,0,1
130000,39,-1,-1,-1,-1,-1,0
140000,28,2,2,2,2,2,1
230000,30,0,0,0,0,-1,0
300000,30,-1,-1,-1,-1,-1,0
200000,29,-2,-2,-2,-2,-2,1
100000,29,1,2,2,2,2,0
100000,30,0,0,0,0,0,0
80000,29,-1,-1,-1,2,0,1
170000,29,0,0,0,0,0,0
420000,29,-2,-2,-1,0,0,0
70000,29,0,0,0,0,2,0
480000,30,0,0,-2,-2,-2,1
250000,27,0,0,0,0,0,0
180000,28,0,0,0,0,0,0
240000,28,-1,-1,-1,-1,-1,0
210000,28,0,-1,0,0,-1,0
100000,28,3,2,0,0,2,0
50000,28,0,0,0,0,0,0
300000,28,0,0,0,0,0,0
70000,28,0,0,0,0,0,0
490000,29,0,0,0,0,-1,0
170000,29,0,0,0,0,0,0
100000,29,0,0,0,0,0,0
200000,32,-1,-1,2,-1,0,0
80000,32,-2,-2,-2,-2,-2,0
220000,32,0,0,0,0,0,0
300000,33,-2,-2,-2,-2,-2,1
120000,33,0,0,0,0,0,0
240000,30,0,0,0,0,0,0
200000,30,0,0,0,0,0,0
40000,30,0,0,0,0,0,0
200000,30,0,0,2,2,0,0
100000,30,3,3,2,2,2,0
50000,31,0,0,0,0,0,0
40000,32,0,0,0,0,0,0
70000,32,2,2,3,2,0,0
210000,31,-2,-2,-2,-2,-2,0
30000,28,0,0,0,0,0,0
100000,30,0,0,0,0,0,0
20000,30,0,0,0,0,0,0
400000,36,0,-1,2,-1,0,0
330000,28,0,0,0,0,0,0
240000,30,-1,-1,0,-1,-1,1
70000,29,0,0,2,2,2,1
240000,29,-1,-1,-1,-1,-1,0
200000,27,1,-2,-1,2,0,0
100000,27,-2,-2,-2,-2,-2,0
180000,29,0,0,0,0,0,0
360000,30,0,0,-1,-1,-1,0
130000,29,0,0,0,0,0,0
120000,30,-2,-2,-2,-2,-2,0
230000,30,-2,-2,-2,-2,-2,0
340000,30,0,0,0,0,0,0
320000,29,0,0,0,0,0,0
330000,29,0,0,0,0,0,0
80000,30,2,0,0,-1,-1,1
150000,30,-1,-1,-1,-1,-1,0
160000,31,-2,-2,-2,-2,-2,1
50000,37,0,0,0,0,0,0
300000,48,-2,-2,-2,-2,-2,0
190000,36,0,0,0,0,0,0
50000,27,0,0,0,0,0,0
90000,28,-1,-1,-1,0,0,0
210000,28,-1,0,0,0,0,0
240000,28,0,0,0,0,0,0
60000,34,2,2,2,2,2,1
440000,35,-1,0,0,-1,-1,0
30000,42,2,2,0,0,0,1
230000,26,0,0,-2,-2,-2,0
440000,28,1,2,2,0,0,1
80000,29,0,0,0,0,0,1
30000,30,0,0,0,0,0,0
250000,35,0,0,0,0,0,0
30000,45,2,0,0,0,0,1
50000,49,0,0,0,0,0,0
50000,34,0,0,0,0,0,0
30000,34,1,2,2,2,2,0
30000,45,0,0,0,0,0,1
500000,42,0,0,-2,-2,-2,0
50000,41,1,2,2,2,2,1
50000,36,0,0,0,0,0,0
50000,22,0,0,-2,-2,-2,0
90000,26,0,0,0,0,0,0
30000,26,1,2,2,2,0,1
150000,43,0,0,0,0,0,0
50000,23,0,-1,0,0,0,0
70000,23,2,2,2,0,0,1
80000,23,0,0,-2,-2,-2,0
280000,29,-2,-2,-2,-2,-1,0
90000,30,0,0,0,0,0,0
330000,39,0,0,0,0,0,0
190000,46,0,0,0,0,0,0
210000,40,0,0,0,0,0,0
100000,30,3,4,4,4,4,1
20000,30,3,2,0,0,0,1
260000,31,-1,-1,0,0,0,0
20000,26,1,2,2,2,2,1
80000,37,0,0,0,0,0,1
50000,42,0,0,0,0,0,0
70000,35,2,2,2,2,2,1
30000,38,0,0,2,2,0,0
100000,25,1,2,0,0,0,1
50000,25,0,0,0,2,0,0
80000,27,2,0,0,0,2,1
50000,27,0,0,-1,-1,-1,1
150000,28,0,0,0,0,0,0
140000,29,0,0,0,0,0,0
70000,31,0,0,0,0,0,0
30000,31,1,2,2,0,0,0
80000,32,2,2,0,0,0,1
40000,41,0,0,0,0,0,0
100000,37,0,0,0,0,0,0
50000,40,0,0,0,0,0,0
30000,35,2,2,2,2,2,1
120000,35,0,0,0,0,0,0
260000,39,0,0,0,0,0,0
90000,35,0,0,0,0,0,0
30000,33,0,0,-1,0,0,0
260000,37,0,0,0,0,0,0
170000,39,1,2,0,0,0,0
150000,36,0,0,0,0,0,0
90000,40,1,2,2,2,2,0
50000,45,0,0,0,0,0,0
70000,29,0,0,0,0,0,0
210000,29,0,0,0,0,0,0
450000,31,-2,-2,-2,-2,-2,0
70000,32,0,0,0,0,2,1
70000,32,2,2,2,0,0,1
300000,34,-1,-1,2,0,0,0
70000,29,0,0,0,0,0,0
180000,37,0,0,0,0,0,0
50000,29,2,2,0,0,0,1
20000,27,-1,2,0,0,0,0
260000,31,0,0,0,0,0,0
70000,34,0,0,-1,0,0,0
50000,31,2,2,3,2,2,1
150000,34,0,0,0,0,0,0
150000,45,0,0,0,0,0,0
20000,37,0,0,0,0,0,0
60000,45,0,0,0,0,0,0
50000,30,0,0,0,0,0,0
50000,25,0,0,0,0,0,0
80000,27,3,2,0,0,0,1
140000,27,0,0,0,0,-1,0
20000,28,1,2,2,2,2,1
10000,49,2,0,0,0,0,1
120000,45,0,0,0,-2,-2,0
50000,40,1,3,2,0,0,1
30000,39,2,0,0,2,2,1
210000,49,2,0,0,0,0,1
150000,27,-2,-2,-2,-2,-2,1
180000,28,0,0,0,0,0,0
590000,29,-2,-2,-2,-1,0,1
260000,30,0,0,0,0,0,0
90000,35,0,0,-1,0,0,0
110000,28,0,0,0,0,0,0
140000,28,0,-1,-1,-1,-1,0
210000,30,-1,-1,-1,-1,-1,0
80000,31,-2,-2,-2,-2,-2,0
30000,36,1,2,-1,2,2,0
120000,28,0,0,0,0,0,0
20000,44,0,0,0,2,2,0
80000,42,0,0,0,0,0,0
110000,35,0,0,0,0,0,0
240000,34,0,0,0,0,-1,0
100000,49,0,-1,-1,-1,0,0
200000,32,0,0,0,0,0,0
450000,32,-2,-2,-2,-2,-2,0
150000,32,0,0,0,0,0,0
120000,39,-1,2,-1,-1,-1,0
70000,26,2,0,0,0,0,1
190000,31,0,0,0,0,0,0
50000,45,0,0,0,0,0,0
60000,44,1,2,0,0,0,0
90000,30,2,2,2,2,2,1
300000,33,0,0,0,0,0,0
210000,32,0,0,-1,0,0,0
50000,34,2,2,2,0,0,0
350000,34,-1,0,0,0,0,0
30000,34,0,0,0,0,0,0
280000,34,1,-2,-2,-2,-2,0
380000,35,0,0,0,0,0,0
360000,34,-2,-2,-2,-2,-2,0
260000,37,1,1,-2,-2,-1,0
160000,37,0,0,0,0,0,0
250000,43,-2,-2,-2,-1,-1,0
320000,27,-1,0,0,0,-1,0
140000,31,0,0,0,0,0,0
80000,32,0,0,0,0,0,0
100000,40,2,2,2,2,2,1
210000,41,-2,-2,-2,-2,-2,0
200000,29,-1,-1,-1,-1,0,0
110000,37,0,0,0,0,0,0
70000,36,1,2,2,0,0,1
240000,46,0,0,0,0,-2,0
80000,38,0,0,0,0,0,0
150000,47,0,0,0,0,0,0
50000,42,0,0,0,0,0,0
230000,37,0,0,0,0,-1,0
290000,43,-1,-1,-1,-1,0,0
350000,36,-2,-2,-2,-2,-2,0
100000,39,0,0,0,0,0,0
50000,46,0,0,0,0,0,0
360000,43,-2,-2,-2,-2,-2,0
210000,38,-1,-1,-1,-1,-1,0
500000,39,-2,-2,-2,-2,-2,0
290000,47,0,0,0,0,0,0
350000,36,0,0,2,0,0,0
190000,33,-2,-2,-2,-2,-2,0
180000,34,0,0,0,0,0,0
110000,35,0,0,0,0,0,1
200000,33,1,2,2,2,2,1
210000,40,-1,-1,-1,-1,-1,0
100000,36,-1,-1,-1,-1,-1,0
130000,43,0,0,0,0,0,0
70000,38,0,0,0,0,0,0
100000,33,0,0,0,0,0,0
150000,35,-2,-1,2,-1,-1,0
160000,39,0,0,-1,-1,-1,0
30000,48,1,-1,-1,-2,-2,0
80000,36,-1,-1,-1,-1,-1,0
200000,44,-2,-2,-2,-2,-2,0
180000,41,2,2,2,2,0,1
180000,34,0,0,0,0,0,0
170000,35,0,0,0,0,0,0
50000,35,0,0,0,0,0,0
160000,40,0,0,0,0,0,0
160000,40,-2,-2,-2,-2,-2,1
20000,22,0,0,0,0,0,0
70000,24,0,0,0,0,0,0
240000,38,-2,-2,-2,-2,-2,0
300000,45,0,0,0,0,0,0
420000,37,-2,-2,-2,-2,-2,0
200000,43,1,2,0,0,0,1
50000,47,0,0,0,0,0,0
50000,38,0,0,0,-1,0,0
200000,38,-2,-2,-2,-2,-2,0
200000,32,0,0,0,0,0,0
380000,33,1,1,2,2,2,0
50000,27,-1,0,0,0,-1,0
50000,28,-1,-1,-1,-1,-1,0
500000,35,-2,-2,-2,-2,-2,0
300000,40,-1,-1,-2,-2,-2,0
170000,32,0,0,0,0,-1,1
20000,46,3,2,2,2,3,1
20000,43,-1,-1,-1,-1,-1,0
280000,36,0,0,0,0,0,0
80000,22,-1,0,0,0,0,0
20000,24,0,0,0,2,0,0
70000,24,0,0,0,0,0,0
30000,25,2,2,2,2,2,1
170000,37,0,0,0,0,0,0
320000,30,0,0,0,0,0,0
210000,30,-2,-2,-2,-2,-2,0
310000,31,0,0,0,0,0,0
230000,29,1,-1,-1,-1,0,0
90000,31,2,2,0,0,0,1
200000,31,-2,-2,-2,-2,-2,0
150000,34,3,3,4,4,5,0
60000,27,0,0,0,0,0,0
50000,38,-1,-1,0,0,0,0
200000,40,0,0,0,0,0,0
220000,35,0,0,0,0,0,0
300000,34,-2,-2,-2,-2,-2,0
30000,47,2,2,2,0,0,1
330000,36,0,-1,-1,0,0,0
280000,42,0,0,0,0,0,0
330000,38,-2,-2,-2,-2,-2,1
390000,45,0,-1,-1,-1,-1,0
200000,38,-1,-1,-1,-1,-1,0
20000,45,0,0,0,0,0,0
140000,32,0,0,0,0,0,0
30000,32,-1,-1,-1,-2,-2,0
210000,41,1,-2,-2,-2,-2,0
100000,44,-2,-2,-2,-2,-2,0
50000,38,-1,-1,-1,-1,-1,0
30000,42,0,0,0,0,0,1
30000,45,2,0,0,0,0,1
150000,37,1,-2,-1,-1,-1,0
180000,39,-2,-2,-2,-2,-2,0
230000,49,1,-2,-2,-2,-2,0
